0.35,Barack Obama assumed the presidency four years ago on a day full of history and hope.
-0.016666666666666663,"The second time around there is less hype, far lower expectations, and no illusions about the capital's political climate."
0.0,"""I just want things to work,"" then President-elect Obama told CNN in an interview days before taking office in 2009."
0.14375,"To revisit that conversation is to be reminded that on many of the big issues on the original Obama agenda, Washington did anything but work -- or at least work together."
0.15000000000000002,His signature first-term achievement -- health care reform -- was accomplished despite near unanimous Republican opposition.
0.013888888888888895,Many other priorities he listed just before taking the oath of office four years ago are still waiting for serious attention - or progress -- as he begins term two.
0.0,"""The deficit levels I'm inheriting -- over $1 trillion coming out of last year -- that is unsustainable,"" the president-elect said in his final interview before the 2009 inauguration."
0.25,Yet deficits in each of his first four years topped $1 trillion.
0.2611111111111111,"More of his first inaugural wish list: ""Let's get a handle on Social Security."
0.0,"Let's get a handle on Medicare."""
0.03333333333333333,"Deficits, Social Security and Medicare are now carrying over to the second-term agenda."
0.0,So does immigration.
0.005681818181818177,New to the list is a promise to push an assault weapons ban and other gun controls.
-0.3,What do all of these have in common?
-0.4,"They are issues ripe for confrontations with Republicans, especially at a time the GOP's conservative base is determined to reassert itself."
0.6,"Yet that wish list also puts the president at odds, to varying degrees, with members of his own party."
0.0625,"Liberals, for example, vow to resist any major Medicare changes."
-0.1360479797979798,"Centrist and conservative Democrats, especially those with tough re-election prospects in 2014, are hardly rushing to embrace new gun controls."
0.008333333333333338,Inaugural poet: My story is America's  Not to mention a varied and unpredictable portfolio of international challenges -- from a volatile Middle East to evolving economic and security challenges in an Asia increasingly defined by China.
0.0,And then there is this: the ticking clock of any president's second term.
-0.275,How long will it take before the lame duck debate begins in earnest?
0.25,"""They won't have more than a year, 18 months tops,"" said the veteran Republican strategist Mary Matalin, who in addition to her deep campaign experience served as a top adviser to President George W. Bush and his vice president, Dick Cheney."
0.18333333333333335,"Her own experience in the second Bush-Cheney term shapes her early take on the political climate as Obama begins his fifth year in office: ""With the six-year itch midterm and a 2016 open primary looming, it will be all positioning all the time."""
0.29,"As in the first four years, the strength of the American economy will determine more than anything else how much room the president has to advance his top priorities."
0.0,"A unified voice rises from a divided place: Mr. President, please fix America  Education."
0.0,Science and technology advances.
0.0,Critical infrastructure investments.
0.16,"Top Obama adviser David Axelrod lists those as first-term priorities that, in his view, not only carry over to the next four but will shape whether the second Obama term is a success."
0.0,"""How do we position the American economy for the 21st Century?"""
0.0,is Axelrod's one sentence take on the president's second-term challenge.
-0.05,"Obama's preparations included a recent session with presidential historians to discuss not only the climate he faces, but the historical differences for past presidents given the opportunity to serve a second term."
0.0,President Obama is the fourth of the last five presidents to get a second term.
0.03125,"The others - Ronald Reagan, Bill Clinton and George W. Bush - all had major events that undermined their political standing."
0.0,For Reagan it was Iran-Contra.
0.04791666666666666,"Clinton had the gift of a booming economy, but any thought of making progress on major generational challenges, like Medicare and Social Security, were sidetracked by the Monica Lewsinsky scandal and the impeachment saga."
-0.1,"Obama in select company  Bush began his second term with opposition to the Iraq war on the rise, and was further damaged by the deeply held view that his administration failed to properly respond to Hurricane Katrina."
0.05416666666666667,"To Matalin, a fierce Republican critic, a major early second-term challenge for Obama will be to change what she sees as a political reflex that has undermined his ability to work with GOP leaders in Congress."
0.0,"""Second terms exacerbate both strengths and weaknesses,"" she said."
0.5,"""If you are humility challenged, self-reverential and self-righteous like Obama, you get even more hubris and demonize rather than debate your opponents."""
0.19333333333333336,Obama aides bristle at suggestions he is responsible for the trust deficit with the GOP; they say Republicans made a decision very early on in the first term to oppose virtually every Obama initiative.
0.5,"In their view, the burden is on the GOP in term two to show a more cooperative tone and mindset."
0.05333333333333334,"Matalin also raised an operational challenge for second-term presidents: high turnover in senior positions, from the White House staff to key Cabinet positions."
-0.2,"""Anyone who hasn't left is exhausted,"" she said."
-0.05681818181818182,"""Anyone who is new is not top drawer."""
