-0.05000000000000001,"Barack Hussein Obama renewed his oath of office at midday Monday, ceremonially marking the beginning of another four years in the White House and firmly embracing a progressive agenda centered on equality and opportunity."
0.15416666666666667,Mr. Obama went out of his way to mention both gay rights and the need to address climate change in a speech that seemed intended to assert his authority over his political rivals and to define his version of modern liberalism after voters returned him to office for a second term.
0.0,"“For now decisions are upon us, and we cannot afford delay."
0.0,"We cannot mistake absolutism for principle, or substitute spectacle for politics, or treat name-calling as reasoned debate,” Mr. Obama said."
-0.05,"“We must act; we must act knowing that our work will be imperfect.”  Crowds that were expected to reach about 600,000 people assembled on the National Mall in front of the Capitol, eager to witness the start of the president’s second term."
-0.08333333333333333,"Mr. Obama, 51, was formally sworn in during a small private ceremony at the White House residence on Sunday, the date constitutionally mandated for inauguration."
0.0518939393939394,"Following an election dominated by a clash of economic philosophies, Mr. Obama used his second Inaugural Address to renew his demands for a new national focus on the widening gulf between rich and poor."
0.1,He called it “our generation’s task” to make the values of “life and liberty” real for every American.
0.005714285714285716,"Four years after Mr. Obama delivered an inaugural speech during a time of economic freefall that limited his ambitions, the 15-minute address on Monday was a call to action on behalf of the middle class by an impatient politician."
0.0,"Mr. Obama declared that the country was “made for this moment,” but he acknowledged that the often divisive and combative politics of today have sometimes fallen short of the size of the country’s problems."
0.175,"“Being true to our founding documents does not require us to agree on every contour of life,” he said, perhaps mindful of bruising political fights to come."
0.22562500000000002,"“It does not mean we all define liberty in exactly the same way or follow the same precise path to happiness.”  “Progress,” he said, “does not compel us to settle centuries-long debates about the role of government for all time, but it does require us to act in our time.”  The president’s second inaugural speech was more forceful than his first, putting the nation’s voters and the political establishment on notice that he intends to use his remaining time in office to push for the America he envisions."
0.03333333333333333,"Drawing a contrast with Mitt Romney’s comment that 47 percent of people are reliant on government, Mr. Obama said the country’s belief in programs like Medicare and Social Security did not sap the country’s spirit and initiative."
0.0,"“They do not make us a nation of takers,” the president declared."
0.18412698412698414,"“They free us to take the risks that make this country great.”  Security in Washington was tight as Mr. Obama, the nation’s first black president, delivered his second Inaugural Address from the Capitol just before noon."
0.0,Speaking on the day the nation sets aside to honor the Rev.
0.0,"Dr. Martin Luther King Jr., Mr. Obama took his oath with his hand on two Bibles: one once owned by Dr. King and another once owned by Abraham Lincoln."
0.20238095238095238,"Mr. Obama honored Dr. King, recalling the time he proclaimed that “our individual freedom is inextricably bound to the freedom of every soul on earth.”  Mr. Obama made a point to single out gay Americans — the first time that a president has said the word “gay” in an Inaugural Address — comparing their struggle for equality to the fights that African-Americans have waged."
0.0,"Having offered his support last year for same-sex marriage after years of opposition, Mr. Obama used his inaugural speech to embrace the idea that there should be marriage equality."
0.18333333333333335,"“Our journey is not complete until our gay brothers and sisters are treated like anyone else under the law,” he said."
0.04166666666666667,"The president also singled out the issue of climate change, a subject that he raised in his first Inaugural Address but has struggled to make progress on in the face of fierce opposition in Congress and in countries around the world."
0.0,"In his 2009 speech, he warned about environmental threats to the planet; on Monday, he vowed to confront them."
-0.15833333333333335,"“We will respond to the threat of climate change, knowing that the failure to do so would betray our children and future generations,” he said."
